t_ms	type	attacker	attacker_team	victim	victim_team	weapon	cause	amount	victim_health	ax	az	vx	vz	dist
85602	kill	bot-830	alpha	bot-780	bravo	five_seven	bullet	20.00	0.00	-31.91	-31.16	-5.50	-1.40	39.79
85733	damage	bot-838	alpha	bot-803	bravo	five_seven	bullet	20.00	56.00	112.10	46.20	115.66	32.65	14.01
85915	damage	bot-788	bravo	bot-823	alpha	five_seven	bullet	20.00	75.56	-16.37	-15.65	-43.88	-9.10	28.28
85944	damage	bot-834	bravo	bot-804	alpha	cz_805_bren	bullet	24.00	69.46	-125.58	26.27	-145.72	-18.14	48.75
86057	damage	bot-788	bravo	bot-823	alpha	five_seven	bullet	20.00	55.56	-16.37	-15.65	-44.32	-9.11	28.70
86057	damage	bot-834	bravo	bot-804	alpha	cz_805_bren	bullet	24.00	45.46	-125.58	26.27	-145.72	-18.13	48.75
86214	damage	bot-788	bravo	bot-823	alpha	five_seven	bullet	20.00	35.56	-16.37	-15.65	-44.95	-9.06	29.33
86377	kill	bot-787	bravo	bot-823	alpha	m24	bullet	95.00	0.00	-6.74	3.78	-45.55	-8.93	40.85
87371	damage	bot-830	alpha	bot-788	bravo	five_seven	bullet	20.00	73.20	-32.50	-31.89	-16.24	-15.56	23.04
87444	damage	bot-838	alpha	bot-805	bravo	five_seven	bullet	20.00	80.00	112.28	43.55	115.47	35.42	8.74
87584	damage	bot-838	alpha	bot-805	bravo	five_seven	bullet	20.00	60.00	112.28	43.55	115.13	35.34	8.69
87740	damage	bot-838	alpha	bot-805	bravo	five_seven	bullet	20.00	40.00	112.28	43.55	115.68	35.66	8.59
88281	damage	bot-808	bravo	bot-838	alpha	cz_805_bren	bullet	24.00	56.00	115.91	32.11	112.20	43.58	12.06
88346	damage	bot-838	alpha	bot-808	bravo	five_seven	bullet	20.00	80.00	112.29	43.67	115.91	32.11	12.11
88405	damage	bot-808	bravo	bot-838	alpha	cz_805_bren	bullet	24.00	32.00	115.91	32.11	112.36	43.72	12.15
88617	damage	bot-767	bravo	bot-830	alpha	five_seven	bullet	20.00	43.73	-9.85	2.71	-31.80	-31.26	40.45
89438	damage	bot-808	bravo	bot-841	alpha	cz_805_bren	bullet	24.00	76.00	116.21	32.42	110.91	36.93	6.96
89562	damage	bot-808	bravo	bot-841	alpha	cz_805_bren	bullet	24.00	52.00	116.21	32.42	111.47	36.72	6.40
89642	damage	bot-838	alpha	bot-809	bravo	five_seven	bullet	20.00	80.00	113.75	46.82	123.37	39.94	11.83
89809	damage	bot-841	alpha	bot-808	bravo	five_seven	bullet	20.00	60.00	112.16	37.70	116.72	32.38	7.01
89829	damage	bot-809	bravo	bot-838	alpha	cz_805_bren	bullet	24.00	8.00	123.37	39.94	112.85	47.19	12.78
89947	kill	bot-809	bravo	bot-838	alpha	cz_805_bren	bullet	24.00	0.00	123.37	39.94	112.34	47.40	13.32
90356	kill	bot-766	bravo	bot-830	alpha	m24	bullet	95.00	0.00	-6.03	-4.80	-36.62	-36.12	43.78
91480	damage	bot-841	alpha	bot-803	bravo	five_seven	bullet	20.00	52.27	113.99	43.24	114.82	34.15	9.13
91759	damage	bot-803	bravo	bot-841	alpha	cz_805_bren	bullet	24.00	28.00	115.24	33.42	113.17	44.12	10.90
93653	damage	bot-824	alpha	bot-767	bravo	five_seven	bullet	20.00	52.32	-52.46	-14.75	-5.48	-1.08	48.93
93795	damage	bot-824	alpha	bot-767	bravo	five_seven	bullet	20.00	32.32	-52.46	-14.75	-4.93	-0.58	49.60
94613	damage	bot-824	alpha	bot-766	bravo	five_seven	bullet	20.00	74.66	-52.12	-14.76	-8.00	-3.76	45.47
95067	damage	bot-824	alpha	bot-766	bravo	five_seven	bullet	20.00	54.66	-52.08	-14.77	-8.05	-3.81	45.38
97008	damage	bot-798	alpha	bot-843	bravo	cz_805_bren	bullet	24.00	76.00	-137.89	-7.60	-129.99	34.16	42.50
97119	damage	bot-798	alpha	bot-843	bravo	cz_805_bren	bullet	24.00	52.00	-137.89	-7.60	-129.99	34.16	42.50
97503	damage	bot-798	alpha	bot-843	bravo	cz_805_bren	bullet	24.00	28.00	-137.89	-7.60	-129.52	35.22	43.63
97614	damage	bot-798	alpha	bot-843	bravo	cz_805_bren	bullet	24.00	4.00	-137.89	-7.60	-129.30	35.72	44.17
97706	kill	bot-832	alpha	bot-843	bravo	cz_805_bren	bullet	24.00	0.00	-129.06	-0.12	-129.10	36.17	36.29
98224	kill	bot-787	bravo	bot-824	alpha	m24	bullet	95.00	0.00	-11.25	1.40	-47.22	-14.78	39.44
99683	damage	bot-841	alpha	bot-807	bravo	five_seven	bullet	20.00	34.01	104.33	47.28	108.16	37.53	10.48
99738	kill	bot-808	bravo	bot-841	alpha	cz_805_bren	bullet	24.00	0.00	109.59	40.36	104.07	47.35	8.91
109874	damage	bot-847	bravo	bot-842	alpha	cz_805_bren	bullet	24.00	76.00	131.30	42.15	123.94	41.10	7.44
109989	damage	bot-847	bravo	bot-842	alpha	cz_805_bren	bullet	24.00	52.00	131.30	42.15	123.94	41.09	7.44
110100	damage	bot-847	bravo	bot-842	alpha	cz_805_bren	bullet	24.00	28.00	131.30	42.15	123.72	40.75	7.71
114614	damage	bot-761	bravo	bot-850	alpha	cz_805_bren	bullet	24.00	76.00	-38.28	-18.49	-78.06	-12.02	40.31
114786	damage	bot-761	bravo	bot-850	alpha	cz_805_bren	bullet	24.00	52.00	-38.25	-18.43	-77.78	-12.15	40.03
114835	damage	bot-847	bravo	bot-842	alpha	cz_805_bren	bullet	24.00	49.10	124.83	41.34	119.90	37.07	6.52
114933	damage	bot-761	bravo	bot-850	alpha	cz_805_bren	bullet	24.00	28.00	-38.23	-18.39	-78.18	-11.74	40.49
120437	damage	bot-807	bravo	bot-842	alpha	five_seven	bullet	20.00	52.28	102.56	43.36	116.44	32.20	17.81
120796	damage	bot-807	bravo	bot-842	alpha	five_seven	bullet	20.00	32.28	102.45	43.37	117.60	32.16	18.84
120949	damage	bot-807	bravo	bot-842	alpha	five_seven	bullet	20.00	12.28	102.45	43.37	117.86	32.14	19.07
125450	damage	bot-765	bravo	bot-854	alpha	cz_805_bren	bullet	24.00	76.00	-40.90	-23.91	-79.89	-10.93	41.10
125450	damage	bot-837	bravo	bot-854	alpha	cz_805_bren	bullet	24.00	52.00	-44.57	-21.15	-79.89	-10.93	36.77
126116	damage	bot-765	bravo	bot-854	alpha	cz_805_bren	bullet	24.00	28.00	-40.92	-23.95	-79.92	-10.82	41.15
126116	damage	bot-837	bravo	bot-854	alpha	cz_805_bren	bullet	24.00	4.00	-44.57	-21.04	-79.92	-10.82	36.80
126930	kill	bot-837	bravo	bot-854	alpha	cz_805_bren	bullet	24.00	0.00	-44.59	-20.94	-80.12	-10.52	37.03
130732	damage	bot-809	bravo	bot-856	alpha	cz_805_bren	bullet	24.00	76.00	114.95	35.54	117.43	39.07	4.31
139324	damage	bot-765	bravo	bot-852	alpha	cz_805_bren	bullet	24.00	76.00	-44.95	-21.68	-76.74	-10.17	33.81
139659	damage	bot-765	bravo	bot-852	alpha	cz_805_bren	bullet	24.00	52.00	-44.95	-21.67	-76.71	-10.16	33.78
140935	damage	bot-856	alpha	bot-851	bravo	cz_805_bren	bullet	24.00	76.00	117.21	37.69	123.65	39.64	6.72
141073	damage	bot-856	alpha	bot-851	bravo	cz_805_bren	bullet	24.00	52.00	117.20	37.29	123.39	39.36	6.53
147142	damage	bot-856	alpha	bot-809	bravo	cz_805_bren	bullet	24.00	56.00	114.32	41.01	120.73	41.30	6.42
147266	damage	bot-856	alpha	bot-809	bravo	cz_805_bren	bullet	24.00	32.00	114.33	40.99	120.88	41.32	6.56
147294	damage	bot-851	bravo	bot-856	alpha	cz_805_bren	bullet	24.00	52.00	126.91	43.32	114.33	40.99	12.79
147384	damage	bot-803	bravo	bot-856	alpha	cz_805_bren	bullet	24.00	28.00	115.39	32.86	114.12	40.73	7.97
147420	damage	bot-851	bravo	bot-856	alpha	cz_805_bren	bullet	24.00	4.00	126.91	43.32	113.96	40.56	13.24
147439	damage	bot-856	alpha	bot-809	bravo	cz_805_bren	bullet	24.00	8.00	113.90	40.49	121.33	41.35	7.48
147500	kill	bot-803	bravo	bot-856	alpha	cz_805_bren	bullet	24.00	0.00	115.37	32.87	113.69	40.27	7.59
150269	damage	bot-847	bravo	bot-842	alpha	cz_805_bren	bullet	24.00	20.00	125.26	38.73	126.46	28.65	10.15
152254	damage	bot-853	bravo	bot-753	alpha	cz_805_bren	bullet	24.00	48.72	-1.82	36.36	48.11	36.18	49.92
155223	kill	bot-807	bravo	bot-842	alpha	five_seven	bullet	20.00	0.00	126.01	38.04	125.85	27.01	11.03
156019	damage	bot-860	bravo	bot-753	alpha	cz_805_bren	bullet	24.00	24.72	1.97	34.46	51.55	38.25	49.72
156281	damage	bot-860	bravo	bot-753	alpha	cz_805_bren	bullet	24.00	0.72	1.95	34.42	51.54	38.24	49.74
156651	kill	bot-860	bravo	bot-753	alpha	cz_805_bren	bullet	24.00	0.00	1.99	34.35	51.54	38.25	49.70
157087	kill	bot-787	bravo	bot-852	alpha	m24	bullet	95.00	0.00	-37.57	-0.01	-73.72	-1.62	36.19
157298	damage	bot-861	alpha	bot-837	bravo	five_seven	bullet	20.00	59.86	-76.27	-0.59	-79.25	-7.25	7.30
161720	damage	bot-850	alpha	bot-837	bravo	cz_805_bren	bullet	24.00	49.03	-78.10	4.00	-84.06	-11.63	16.73
161839	damage	bot-850	alpha	bot-837	bravo	cz_805_bren	bullet	24.00	25.03	-78.10	4.00	-84.47	-12.01	17.23
163309	damage	bot-861	alpha	bot-766	bravo	five_seven	bullet	20.00	75.50	-76.90	0.94	-75.40	-10.00	11.05
164435	damage	bot-840	bravo	bot-864	alpha	five_seven	bullet	20.00	80.00	-71.69	-6.80	-76.67	5.85	13.60
164461	damage	bot-845	bravo	bot-861	alpha	cz_805_bren	bullet	24.00	76.00	-75.00	-3.78	-74.67	1.12	4.91
164461	damage	bot-861	alpha	bot-845	bravo	five_seven	bullet	20.00	52.67	-74.67	1.12	-75.01	-3.66	4.79
164613	damage	bot-761	bravo	bot-864	alpha	cz_805_bren	bullet	24.00	56.00	-75.39	-11.41	-77.57	5.86	17.41
164613	damage	bot-845	bravo	bot-861	alpha	cz_805_bren	bullet	24.00	52.00	-75.33	-3.82	-74.66	1.11	4.98
164613	damage	bot-861	alpha	bot-845	bravo	five_seven	bullet	20.00	32.67	-74.66	1.11	-75.38	-3.88	5.04
165092	damage	bot-761	bravo	bot-864	alpha	cz_805_bren	bullet	24.00	32.00	-75.39	-11.43	-78.73	6.65	18.39
165236	damage	bot-761	bravo	bot-864	alpha	cz_805_bren	bullet	24.00	8.00	-75.39	-11.43	-78.96	6.75	18.53
165265	kill	bot-766	bravo	bot-864	alpha	m1911	bullet	33.00	0.00	-76.03	-9.44	-79.02	6.72	16.44
165589	damage	bot-845	bravo	bot-850	alpha	cz_805_bren	bullet	24.00	48.64	-77.31	-5.82	-79.01	2.46	8.45
165615	damage	bot-766	bravo	bot-850	alpha	m1911	bullet	33.00	15.64	-76.04	-9.35	-79.01	2.47	12.19
165966	damage	bot-861	alpha	bot-765	bravo	five_seven	bullet	20.00	56.03	-70.08	2.64	-69.72	-7.34	9.99
166079	damage	bot-845	bravo	bot-863	alpha	cz_805_bren	bullet	24.00	76.00	-78.47	-7.91	-73.63	1.39	10.48
166142	damage	bot-861	alpha	bot-765	bravo	five_seven	bullet	20.00	36.03	-70.14	2.57	-69.92	-7.66	10.22
166214	damage	bot-766	bravo	bot-863	alpha	m1911	bullet	33.00	43.00	-76.35	-8.14	-74.21	1.61	9.98
166328	damage	bot-861	alpha	bot-765	bravo	five_seven	bullet	20.00	16.03	-70.26	2.44	-69.85	-8.46	10.90
166578	damage	bot-863	alpha	bot-840	bravo	cz_805_bren	bullet	24.00	76.00	-73.26	2.70	-77.47	-5.81	9.50
166681	kill	bot-850	alpha	bot-765	bravo	cz_805_bren	bullet	24.00	0.00	-77.88	6.48	-70.37	-9.86	17.98
166743	kill	bot-761	bravo	bot-850	alpha	cz_805_bren	bullet	24.00	0.00	-75.76	-10.13	-77.87	6.50	16.77
166874	damage	bot-863	alpha	bot-840	bravo	cz_805_bren	bullet	24.00	52.00	-72.57	3.40	-77.85	-6.26	11.01
167137	damage	bot-863	alpha	bot-840	bravo	cz_805_bren	bullet	24.00	28.00	-72.17	3.78	-78.52	-7.17	12.66
170606	damage	bot-787	bravo	bot-863	alpha	five_seven	bullet	20.00	49.36	-61.54	2.91	-72.80	4.54	11.38
170750	damage	bot-787	bravo	bot-863	alpha	five_seven	bullet	20.00	29.36	-61.54	2.91	-73.07	4.67	11.66
170928	damage	bot-787	bravo	bot-863	alpha	five_seven	bullet	20.00	9.36	-61.54	2.91	-73.42	4.76	12.02
171127	kill	bot-787	bravo	bot-863	alpha	five_seven	bullet	20.00	0.00	-61.54	2.91	-73.79	4.87	12.41
171515	damage	bot-787	bravo	bot-861	alpha	five_seven	bullet	20.00	52.18	-61.54	2.91	-73.26	4.21	11.80
171768	damage	bot-787	bravo	bot-861	alpha	five_seven	bullet	20.00	32.18	-61.54	2.91	-73.60	4.09	12.12
171947	damage	bot-787	bravo	bot-861	alpha	five_seven	bullet	20.00	12.18	-61.54	2.91	-74.16	4.21	12.69
172197	kill	bot-787	bravo	bot-861	alpha	five_seven	bullet	20.00	0.00	-61.54	2.91	-74.68	4.43	13.23
175898	damage	bot-867	alpha	bot-851	bravo	five_seven	bullet	20.00	61.40	142.65	43.73	125.71	24.07	25.95
176097	damage	bot-867	alpha	bot-851	bravo	five_seven	bullet	20.00	41.40	142.69	43.75	125.20	23.56	26.71
176314	damage	bot-867	alpha	bot-851	bravo	five_seven	bullet	20.00	21.40	142.70	43.77	124.56	22.94	27.62
176474	damage	bot-867	alpha	bot-851	bravo	five_seven	bullet	20.00	1.40	142.74	43.79	124.12	22.49	28.29
176682	kill	bot-867	alpha	bot-851	bravo	five_seven	bullet	20.00	0.00	142.77	43.82	123.62	21.96	29.06
177326	damage	bot-867	alpha	bot-805	bravo	five_seven	bullet	20.00	52.06	142.93	43.90	121.66	18.84	32.87
177531	damage	bot-867	alpha	bot-805	bravo	five_seven	bullet	20.00	32.06	143.02	43.88	121.27	18.47	33.45
177683	damage	bot-867	alpha	bot-805	bravo	five_seven	bullet	20.00	12.06	143.03	43.84	120.92	18.10	33.94
178155	damage	bot-867	alpha	bot-847	bravo	five_seven	bullet	20.00	80.00	143.05	43.80	134.77	30.25	15.88
178303	damage	bot-867	alpha	bot-847	bravo	five_seven	bullet	20.00	60.00	143.05	43.81	135.18	30.67	15.31
178565	damage	bot-867	alpha	bot-847	bravo	five_seven	bullet	20.00	40.00	143.06	43.80	135.69	31.18	14.60
178783	damage	bot-867	alpha	bot-847	bravo	five_seven	bullet	20.00	20.00	143.06	43.78	136.28	31.77	13.79
180580	damage	bot-870	alpha	bot-809	bravo	cz_805_bren	bullet	24.00	60.08	135.54	40.93	118.75	10.92	34.39
180736	damage	bot-870	alpha	bot-809	bravo	cz_805_bren	bullet	24.00	36.08	135.52	40.93	118.75	10.96	34.35
180884	damage	bot-870	alpha	bot-809	bravo	cz_805_bren	bullet	24.00	12.08	135.50	40.93	118.60	10.91	34.46
180924	damage	bot-809	bravo	bot-870	alpha	cz_805_bren	bullet	24.00	76.00	118.60	10.91	135.50	40.94	34.46
180997	kill	bot-870	alpha	bot-809	bravo	cz_805_bren	bullet	24.00	0.00	135.49	40.94	118.48	10.87	34.55
181345	damage	bot-867	alpha	bot-803	bravo	five_seven	bullet	20.00	45.36	141.71	42.23	122.59	22.40	27.55
181793	damage	bot-867	alpha	bot-807	bravo	five_seven	bullet	20.00	52.15	141.72	42.24	112.32	11.46	42.56
181936	damage	bot-867	alpha	bot-807	bravo	five_seven	bullet	20.00	32.15	141.72	42.24	112.48	11.41	42.49
182077	damage	bot-867	alpha	bot-807	bravo	five_seven	bullet	20.00	12.15	141.72	42.24	112.78	11.38	42.30
182227	kill	bot-867	alpha	bot-807	bravo	five_seven	bullet	20.00	0.00	141.72	42.24	113.34	11.32	41.97
186836	damage	bot-872	alpha	bot-849	bravo	cz_805_bren	bullet	24.00	65.41	129.16	29.46	118.83	16.41	16.64
186969	damage	bot-872	alpha	bot-849	bravo	cz_805_bren	bullet	24.00	41.41	129.16	29.46	118.84	16.43	16.63
187105	damage	bot-872	alpha	bot-849	bravo	cz_805_bren	bullet	24.00	17.41	129.16	29.47	118.28	16.21	17.15
187276	kill	bot-870	alpha	bot-849	bravo	cz_805_bren	bullet	24.00	0.00	129.66	29.88	118.22	16.37	17.71
187945	damage	bot-872	alpha	bot-803	bravo	cz_805_bren	bullet	24.00	71.39	128.75	28.76	123.77	24.01	6.88
189939	damage	bot-870	alpha	bot-803	bravo	cz_805_bren	bullet	24.00	47.39	130.70	30.78	127.75	27.25	4.60
190056	damage	bot-870	alpha	bot-803	bravo	cz_805_bren	bullet	24.00	23.39	130.96	31.16	127.58	27.15	5.24
190076	damage	bot-803	bravo	bot-870	alpha	cz_805_bren	bullet	24.00	52.00	127.58	27.15	130.99	31.24	5.33
190173	kill	bot-870	alpha	bot-803	bravo	cz_805_bren	bullet	24.00	0.00	131.07	31.70	127.42	27.05	5.92
190358	damage	bot-871	bravo	bot-874	alpha	cz_805_bren	bullet	24.00	76.00	5.73	8.55	7.85	13.89	5.75
190473	damage	bot-871	bravo	bot-874	alpha	cz_805_bren	bullet	24.00	52.00	5.75	8.56	7.54	14.24	5.95
190839	damage	bot-874	alpha	bot-871	bravo	cz_805_bren	bullet	24.00	76.00	6.43	15.49	5.27	9.92	5.69
190957	damage	bot-874	alpha	bot-871	bravo	cz_805_bren	bullet	24.00	52.00	6.06	15.97	5.28	9.93	6.10
190983	damage	bot-871	bravo	bot-874	alpha	cz_805_bren	bullet	24.00	28.00	5.28	9.93	6.01	16.04	6.15
191071	damage	bot-874	alpha	bot-871	bravo	cz_805_bren	bullet	24.00	28.00	5.71	16.43	4.89	9.70	6.78
191680	damage	bot-786	bravo	bot-874	alpha	cz_805_bren	bullet	24.00	4.00	17.75	7.75	3.84	18.85	17.80
191805	kill	bot-871	bravo	bot-874	alpha	cz_805_bren	bullet	24.00	0.00	2.56	8.50	3.44	19.36	10.90
197140	damage	bot-766	bravo	bot-798	alpha	m24	bullet	95.00	5.00	-63.16	-1.60	-115.87	-43.30	67.21
197238	damage	bot-651	alpha	bot-767	bravo	five_seven	bullet	20.00	52.78	-105.47	-41.34	-76.16	-15.83	38.86
197373	kill	bot-787	bravo	bot-798	alpha	m24	bullet	95.00	0.00	-53.27	-4.85	-116.84	-43.98	74.65
197625	damage	bot-651	alpha	bot-767	bravo	five_seven	bullet	20.00	32.78	-105.42	-41.32	-74.66	-15.22	40.34
197780	damage	bot-651	alpha	bot-767	bravo	five_seven	bullet	20.00	12.78	-105.42	-41.32	-74.10	-14.99	40.92
197930	kill	bot-651	alpha	bot-767	bravo	five_seven	bullet	20.00	0.00	-105.42	-41.32	-73.53	-14.75	41.51
201800	damage	bot-766	bravo	bot-846	alpha	m24	bullet	95.00	5.00	-71.50	-2.02	-131.45	-42.66	72.43
202495	damage	bot-787	bravo	bot-844	alpha	m24	bullet	95.00	5.00	-61.89	-9.28	-105.98	-36.20	51.66
204413	kill	bot-766	bravo	bot-730	alpha	m24	bullet	95.00	0.00	-71.50	-2.02	-132.12	-43.80	73.62
206497	kill	bot-766	bravo	bot-813	alpha	m24	bullet	95.00	0.00	-71.50	-2.02	-130.89	-43.79	72.60
208581	damage	bot-868	bravo	bot-876	alpha	five_seven	bullet	20.00	80.00	92.40	41.05	124.99	22.50	37.50
208581	damage	bot-876	alpha	bot-868	bravo	five_seven	bullet	20.00	80.00	124.99	22.50	92.40	41.05	37.49
208967	damage	bot-787	bravo	bot-848	alpha	m24	bullet	95.00	5.00	-69.95	-15.10	-104.49	-36.42	40.59
209726	damage	bot-876	alpha	bot-868	bravo	five_seven	bullet	20.00	60.00	124.89	22.59	92.80	40.58	36.79
209875	damage	bot-876	alpha	bot-868	bravo	five_seven	bullet	20.00	40.00	124.87	22.60	92.70	40.70	36.92
210018	damage	bot-876	alpha	bot-868	bravo	five_seven	bullet	20.00	20.00	124.86	22.61	92.49	40.91	37.19
211252	damage	bot-766	bravo	bot-832	alpha	m24	bullet	95.00	5.00	-71.50	-2.02	-101.99	-36.51	46.03
212484	damage	bot-876	alpha	bot-860	bravo	five_seven	bullet	20.00	80.00	124.20	22.87	106.38	32.99	20.50
212632	damage	bot-876	alpha	bot-860	bravo	five_seven	bullet	20.00	60.00	124.19	22.88	106.37	33.00	20.49
213230	damage	bot-876	alpha	bot-860	bravo	five_seven	bullet	20.00	40.00	124.16	22.90	104.56	34.15	22.60
213384	damage	bot-867	alpha	bot-869	bravo	five_seven	bullet	20.00	80.00	120.07	25.37	105.70	32.19	15.91
213448	damage	bot-876	alpha	bot-860	bravo	five_seven	bullet	20.00	20.00	124.14	22.92	104.61	34.13	22.52
213526	damage	bot-867	alpha	bot-869	bravo	five_seven	bullet	20.00	60.00	120.08	25.37	105.57	31.66	15.82
213675	damage	bot-862	bravo	bot-872	alpha	cz_805_bren	bullet	24.00	76.00	109.37	34.14	115.05	27.33	8.87
213700	damage	bot-867	alpha	bot-869	bravo	five_seven	bullet	20.00	40.00	120.09	25.37	105.09	32.40	16.56
213845	damage	bot-867	alpha	bot-869	bravo	five_seven	bullet	20.00	20.00	120.09	25.37	104.72	32.97	17.14
213970	kill	bot-766	bravo	bot-802	alpha	m24	bullet	95.00	0.00	-71.50	-2.02	-132.08	-41.75	72.44
213998	kill	bot-867	alpha	bot-869	bravo	five_seven	bullet	20.00	0.00	120.09	25.37	105.38	33.34	16.73
214337	damage	bot-867	alpha	bot-857	bravo	five_seven	bullet	20.00	80.00	120.10	25.37	105.10	32.35	16.53
214940	damage	bot-883	alpha	bot-855	bravo	cz_805_bren	bullet	24.00	53.93	124.21	23.25	108.76	30.41	17.03
215097	damage	bot-883	alpha	bot-855	bravo	cz_805_bren	bullet	24.00	29.93	124.20	23.25	108.23	30.87	17.69
215199	damage	bot-867	alpha	bot-855	bravo	five_seven	bullet	20.00	9.93	120.21	25.11	107.90	31.29	13.78
215251	damage	bot-855	bravo	bot-867	alpha	cz_805_bren	bullet	24.00	42.99	107.81	31.40	120.21	25.11	13.90
215251	kill	bot-883	alpha	bot-855	bravo	cz_805_bren	bullet	24.00	0.00	124.19	23.25	107.73	31.51	18.42
215323	kill	bot-866	bravo	bot-867	alpha	m24	bullet	95.00	0.00	99.91	34.03	120.33	25.11	22.29
215730	damage	bot-883	alpha	bot-866	bravo	cz_805_bren	bullet	24.00	51.16	124.18	23.25	99.91	34.03	26.56
215952	damage	bot-883	alpha	bot-866	bravo	cz_805_bren	bullet	24.00	27.16	124.18	23.25	99.31	35.03	27.53
216079	damage	bot-883	alpha	bot-866	bravo	cz_805_bren	bullet	24.00	3.16	124.18	23.25	98.97	35.60	28.08
216277	damage	bot-766	bravo	bot-848	alpha	m24	bullet	95.00	1.07	-71.50	-2.02	-102.59	-37.31	47.03
216317	kill	bot-883	alpha	bot-866	bravo	cz_805_bren	bullet	24.00	0.00	124.18	23.25	98.30	36.48	29.07
217253	damage	bot-862	bravo	bot-883	alpha	cz_805_bren	bullet	24.00	76.00	105.60	33.42	126.10	20.94	24.00
217386	damage	bot-862	bravo	bot-883	alpha	cz_805_bren	bullet	24.00	52.00	105.60	33.42	126.42	20.61	24.45
217519	damage	bot-862	bravo	bot-883	alpha	cz_805_bren	bullet	24.00	28.00	105.60	33.42	126.74	20.29	24.88
217640	damage	bot-862	bravo	bot-883	alpha	cz_805_bren	bullet	24.00	4.00	105.60	33.42	127.01	20.01	25.26
217663	damage	bot-853	bravo	bot-876	alpha	cz_805_bren	bullet	24.00	56.00	131.78	44.58	129.28	24.74	20.00
217763	kill	bot-862	bravo	bot-883	alpha	cz_805_bren	bullet	24.00	0.00	105.60	33.41	127.29	19.73	25.64
217793	damage	bot-853	bravo	bot-876	alpha	cz_805_bren	bullet	24.00	32.00	131.78	44.58	129.65	25.11	19.59
217919	damage	bot-853	bravo	bot-876	alpha	cz_805_bren	bullet	24.00	8.00	131.78	44.58	130.04	25.50	19.16
218043	kill	bot-853	bravo	bot-876	alpha	cz_805_bren	bullet	24.00	0.00	131.77	44.58	130.41	25.87	18.76
218043	damage	bot-862	bravo	bot-870	alpha	cz_805_bren	bullet	24.00	41.63	105.60	33.41	129.45	19.65	27.53
218149	damage	bot-860	bravo	bot-878	alpha	cz_805_bren	bullet	24.00	76.00	96.42	44.08	119.75	31.57	26.47
218361	damage	bot-853	bravo	bot-870	alpha	cz_805_bren	bullet	24.00	17.63	131.77	44.58	130.39	18.69	25.92
218472	kill	bot-853	bravo	bot-870	alpha	cz_805_bren	bullet	24.00	0.00	131.77	44.58	130.72	18.35	26.25
218805	damage	bot-868	bravo	bot-878	alpha	five_seven	bullet	20.00	56.00	78.28	47.95	117.75	32.53	42.38
218951	damage	bot-868	bravo	bot-878	alpha	five_seven	bullet	20.00	36.00	78.28	47.95	117.13	32.72	41.73
219092	damage	bot-868	bravo	bot-878	alpha	five_seven	bullet	20.00	16.00	78.28	47.95	116.57	32.89	41.15
219235	kill	bot-868	bravo	bot-878	alpha	five_seven	bullet	20.00	0.00	78.28	47.95	115.99	33.07	40.54
219762	damage	bot-862	bravo	bot-884	alpha	cz_805_bren	bullet	24.00	76.00	106.08	32.63	108.26	37.74	5.56
219887	damage	bot-862	bravo	bot-884	alpha	cz_805_bren	bullet	24.00	52.00	105.81	32.20	108.26	37.74	6.06
219908	damage	bot-884	alpha	bot-857	bravo	five_seven	bullet	20.00	60.00	108.36	37.85	105.22	33.45	5.40
220025	damage	bot-862	bravo	bot-884	alpha	cz_805_bren	bullet	24.00	28.00	105.50	31.81	108.66	38.14	7.07
220025	damage	bot-868	bravo	bot-884	alpha	five_seven	bullet	20.00	8.00	78.28	47.95	108.66	38.14	31.92
220075	damage	bot-884	alpha	bot-857	bravo	five_seven	bullet	20.00	40.00	108.91	38.39	105.21	32.94	6.59
220141	kill	bot-862	bravo	bot-884	alpha	cz_805_bren	bullet	24.00	0.00	105.02	31.37	109.17	38.65	8.38
220813	damage	bot-766	bravo	bot-832	alpha	m24	bullet	95.00	0.18	-71.50	-2.02	-101.12	-35.23	44.49
222987	kill	bot-766	bravo	bot-804	alpha	m24	bullet	95.00	0.00	-71.50	-2.02	-114.42	-12.61	44.21
225103	damage	bot-886	alpha	bot-887	bravo	cz_805_bren	bullet	24.00	76.00	-3.55	-21.65	30.04	-21.84	33.59
225213	damage	bot-886	alpha	bot-887	bravo	cz_805_bren	bullet	24.00	52.00	-3.55	-21.65	29.68	-21.84	33.23
225336	damage	bot-886	alpha	bot-887	bravo	cz_805_bren	bullet	24.00	28.00	-3.55	-21.65	30.21	-22.16	33.77
225926	damage	bot-787	bravo	bot-651	alpha	m24	bullet	95.00	0.73	-71.81	-18.94	-80.22	-39.40	22.12
227020	damage	bot-766	bravo	bot-806	alpha	m24	bullet	95.00	4.69	-71.50	-2.02	-116.04	-15.28	46.47
228160	kill	bot-787	bravo	bot-714	alpha	m24	bullet	95.00	0.00	-71.81	-18.94	-93.04	-29.75	23.83
228245	damage	bot-786	bravo	bot-886	alpha	cz_805_bren	bullet	24.00	76.00	3.39	-6.34	-3.45	-25.52	20.36
228367	damage	bot-786	bravo	bot-886	alpha	cz_805_bren	bullet	24.00	52.00	3.39	-6.34	-3.56	-26.01	20.86
228497	damage	bot-786	bravo	bot-886	alpha	cz_805_bren	bullet	24.00	28.00	3.39	-6.34	-3.64	-26.53	21.38
